,ID,longitude,latitude,pile_num,perimeter,area
0,0,4.83527612686,52.4058876038,1,399.4621751996469,11599.803390974897
1,1,4.85857105255,52.40990448,1,399.4868279780197,11600.859748248642
2,2,4.8770866394,52.3399124146,1,399.058149757742,11582.488874219123
3,3,4.90861797333,52.3696327209,2,399.23994784773987,11590.280361986152
4,4,4.94516992569,52.305103302,1,398.84565205503156,11573.380568613587
5,5,4.92767095566,52.334728241,1,399.0264728898987,11581.131181147335
6,6,4.82937288284,52.3409729004,1,399.0646309112204,11582.76665783452
7,7,4.94751834869,52.2976303101,1,398.8000921511874,11571.427576879152
8,8,4.9076628685,52.3639755249,1,399.2053169663893,11588.796221117524
9,9,4.84885756175,52.39232508343333,3,551.9200461768713,19046.517843306137
10,10,4.91740465164,52.3773880005,1,399.28744216855563,11592.315727413825
11,11,4.90323893229,52.3937416077,3,405.8845364639398,12100.26161819162
12,12,4.869741916655,52.399629592850005,2,504.8036719743973,16477.18888996318
13,13,4.895708560945,52.374334335300006,2,463.6433790818083,15467.228165719682
14,14,4.894750118255555,52.38472154406668,9,470.16901911519835,15467.526765514654
15,15,4.838341554003333,52.40185674033333,3,400.8455468933155,11666.816437080386
16,16,4.87247610092,52.3807067871,1,399.30777387255125,11593.187023006261
17,17,4.909200668335,52.376218795750006,4,441.2412058564285,13588.782723059849
18,18,4.89013719559,52.40577316280001,6,399.4614729311367,11599.773298939324
19,19,4.83870887756,52.4014053345,2,399.434673468138,11598.624939018524
20,20,4.84251499176,52.3795394897,1,399.3006222407178,11592.880547935052
21,21,4.95426416397,52.3143920898,3,398.902311774324,11575.809294230887
22,22,4.88891220093,52.3357391357,2,399.032648957686,11581.395893866442
23,23,4.86433076859,52.3846893311,1,399.33217748492314,11594.232802037533
24,24,4.874947865803333,52.33617401123333,3,495.598022596807,16563.20705981872
25,25,4.879843997951999,52.35710983276,10,504.32656309333197,17004.23713597866
26,26,4.85271883011,52.3915596008,1,399.37429032676505,11596.03744612998
27,27,4.86893892288,52.3926620483,1,399.3810497078025,11596.32709875786
28,28,4.918839097026249,52.3773388862375,8,422.78420231640706,13377.344815287239
29,29,4.90697288513,52.3765830994,1,399.28251178077016,11592.104438765797
30,30,4.94691419601,52.301433563200014,13,398.8232764418645,11572.421412128975
31,31,4.884865113666429,52.33784321374287,14,575.2700974065599,23499.025604483384
32,32,4.94638490677,52.2937850952,1,398.77665765697697,11570.423001888705
33,33,4.91761922836,52.3464851379,2,399.0983258282752,11584.210811380006
34,34,4.8381319046,52.3855400085,2,399.3373909205128,11594.456213724981
35,35,4.89528417587,52.3838691711,1,399.32715133943407,11594.017415619353
36,36,4.87885856628,52.364223480199996,2,405.7852133173079,12069.40679948448
37,37,4.94992017746,52.3143043518,6,398.9017764374285,11575.786347341373
38,38,4.85079073906,52.4097480774,2,405.9827481791596,12104.652052838428
39,39,4.85024309158,52.3863258362,1,399.3422071668687,11594.662604014824
40,40,4.95041179657,52.313747406,1,398.89837827426317,11575.640686989069
41,41,4.99089002609,52.3563995361,1,399.15895924026603,11586.809465565688
42,42,4.949661016465,52.313310623199996,2,492.2264198008454,17171.876081092138
43,43,4.82124376297,52.3917808533,1,399.3756468440168,11596.095575613675
44,44,4.87142992019625,52.398621559149994,8,534.9328015645439,19631.689283459495
45,45,4.9532920718212505,52.303773403150004,8,721.5491202921498,33446.7863984057
46,46,4.953748975481429,52.30281339374286,7,584.9681735030975,23221.809556501874
47,47,4.95374488831,52.3131446838,1,398.8947009424149,11575.483059894324
48,48,4.94863152504,52.31422805785,2,483.9292597471317,15627.290111122578
49,49,4.9209891557675,52.4047355652,4,420.71410400641753,12885.847736935048
50,50,4.951932787894999,52.29669952389999,8,444.69786004228945,15121.935705160457
